Z:\Research\GameTheory>g++ stablevoting_fast.cpp -Wall && a.exe
[PROGRESS] perms_done=34622582 fails=328107374 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34625810 fails=328139654 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34629050 fails=328172054 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34632025 fails=328201804 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34635724 fails=328236736 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34639762 fails=328273986 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34643946 fails=328310668 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34648103 fails=328347648 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34650000 fails=328366574 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34654380 fails=328406774 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34659018 fails=328451000 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34663396 fails=328493984 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34667521 fails=328535234 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34671841 fails=328578434 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34676482 fails=328621960 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34681383 fails=328666214 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34686408 fails=328711772 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34691656 fails=328760108 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34697075 fails=328811272 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34700000 fails=328839830 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34706424 fails=328903270 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34712777 fails=328966800 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34718476 fails=329018998 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34723571 fails=329065014 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34728863 fails=329113448 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34734642 fails=329167818 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34740914 fails=329228284 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34747837 fails=329296810 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34750000 fails=329318440 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34756866 fails=329384836 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34761866 fails=329430034 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34767031 fails=329476832 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34772548 fails=329527556 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34778945 fails=329588222 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34785683 fails=329654802 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34792981 fails=329727782 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34798499 fails=329778708 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34800000 fails=329793096 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34804348 fails=329831754 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34809018 fails=329874220 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34814411 fails=329924586 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34820304 fails=329981344 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34826811 fails=330045614 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34834367 fails=330121174 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34839657 fails=330168970 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34842642 fails=330196150 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34846002 fails=330227238 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34849747 fails=330260122 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34850000 fails=330262620 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34853292 fails=330293040 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34856449 fails=330323546 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34860056 fails=330357366 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34862814 fails=330384494 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34865768 fails=330413658 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34868242 fails=330438398 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34870855 fails=330464528 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34873448 fails=330490458 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34876010 fails=330516078 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34879810 fails=330549032 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34882780 fails=330576406 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34886325 fails=330608942 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34890167 fails=330642764 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34893433 fails=330673168 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34896752 fails=330705050 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34900000 fails=330735280 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34902756 fails=330762572 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34905897 fails=330793422 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34908422 fails=330818672 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34911151 fails=330845962 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34913772 fails=330872172 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34916426 fails=330898712 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34920312 fails=330932468 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34923436 fails=330960728 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34926874 fails=330992906 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34930754 fails=331027108 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34934458 fails=331061016 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34937820 fails=331093652 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34941516 fails=331128914 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34944556 fails=331158606 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34947618 fails=331189106 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34950000 fails=331212926 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34952848 fails=331241406 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34955709 fails=331270016 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34959314 fails=331302118 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34962551 fails=331333038 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34966576 fails=331368400 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34970466 fails=331402794 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34973966 fails=331435626 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34978036 fails=331474358 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34982093 fails=331513158 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34985538 fails=331546780 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34988884 fails=331580240 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34992261 fails=331614010 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34995362 fails=331645020 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=34999330 fails=331681242 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35000000 fails=331686972 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35003818 fails=331722004 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35007885 fails=331759774 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35012249 fails=331799006 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35016753 fails=331840482 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35021181 fails=331882608 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35025734 fails=331927342 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35030194 fails=331971942 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35034750 fails=332017502 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35039632 fails=332063004 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35044594 fails=332107634 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35049724 fails=332154142 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35050000 fails=332156500 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35055448 fails=332206874 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35061179 fails=332261598 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35067641 fails=332325418 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35074190 fails=332390908 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35079988 fails=332445550 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35085045 fails=332491198 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35090345 fails=332539262 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35096126 fails=332592852 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35100000 fails=332630202 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35106647 fails=332694888 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35114465 fails=332773068 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35120810 fails=332832480 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35125832 fails=332877848 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35131147 fails=332926276 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35137147 fails=332982380 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35143745 fails=333046200 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35150000 fails=333107950 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35158833 fails=333196280 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35163804 fails=333241114 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35168711 fails=333285308 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35173877 fails=333332596 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35179575 fails=333385796 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35186410 fails=333451714 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35194205 fails=333529532 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35200000 fails=333585858 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35203624 fails=333618594 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35207316 fails=333650516 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35210442 fails=333679558 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35214002 fails=333712666 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35217842 fails=333747510 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35220902 fails=333776864 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35224226 fails=333809096 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35227286 fails=333838864 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35229967 fails=333865674 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35232532 fails=333891324 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35235158 fails=333917584 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35237815 fails=333944154 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35240896 fails=333972178 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35244307 fails=334003946 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35248118 fails=334036934 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35250000 fails=334055268 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35253902 fails=334090188 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35257642 fails=334124104 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35260850 fails=334155106 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35264329 fails=334188648 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35267512 fails=334219646 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35270231 fails=334246836 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35272929 fails=334273816 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35275598 fails=334300506 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35278360 fails=334328126 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35281817 fails=334358868 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35284946 fails=334388858 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35288952 fails=334423796 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35292627 fails=334456340 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35296102 fails=334489182 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35299892 fails=334525054 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35300000 fails=334526134 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35303925 fails=334563130 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35307128 fails=334594472 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35310176 fails=334624808 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35313026 fails=334653308 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35315944 fails=334682488 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35318922 fails=334712268 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35322857 fails=334746954 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35326146 fails=334777398 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35330047 fails=334813268 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35334094 fails=334849152 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35338019 fails=334885062 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35342002 fails=334923316 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35346032 fails=334962486 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35349749 fails=334999060 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35350000 fails=335001570 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35353135 fails=335032920 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35356636 fails=335067930 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35360236 fails=335103930 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35364680 fails=335143242 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35368937 fails=335180706 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35373162 fails=335218794 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35377578 fails=335259870 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35381901 fails=335301206 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35387114 fails=335351712 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35391876 fails=335398980 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35396606 fails=335446280 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35400000 fails=335480220 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35405562 fails=335530820 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35410776 fails=335577946 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35416312 fails=335628408 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35422097 fails=335682336 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35428514 fails=335744514 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35435759 fails=335816868 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35442482 fails=335881540 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35447770 fails=335928974 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35450000 fails=335949452 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35455857 fails=336003620 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35462154 fails=336062598 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35469082 fails=336129508 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35478002 fails=336218708 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35484321 fails=336277302 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35489449 fails=336323604 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35494998 fails=336374544 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35500000 fails=336421180 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35507057 fails=336489478 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35515027 fails=336568490 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35522698 fails=336643354 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35527756 fails=336689032 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35533050 fails=336736956 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35538659 fails=336788410 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35545417 fails=336852722 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35550000 fails=336897752 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35558236 fails=336980112 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35564931 fails=337042226 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35568012 fails=337070936 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35571718 fails=337104676 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35575629 fails=337139194 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35578985 fails=337170302 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35582312 fails=337202464 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35586126 fails=337238348 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35589148 fails=337267980 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35592175 fails=337298006 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35594936 fails=337325616 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35597596 fails=337352216 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35600000 fails=337376256 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35602564 fails=337401872 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35606591 fails=337437038 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35610252 fails=337468864 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35613538 fails=337499464 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35617330 fails=337534708 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35621248 fails=337570328 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35624776 fails=337603832 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35628047 fails=337635922 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35631389 fails=337668650 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35634174 fails=337696500 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35637149 fails=337726250 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35639846 fails=337753220 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35642666 fails=337781420 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35646620 fails=337815832 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35650000 fails=337845370 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35653258 fails=337876394 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35657411 fails=337914022 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35661556 fails=337951912 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35665362 fails=337988004 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35668806 fails=338021908 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35672336 fails=338056624 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35675356 fails=338086824 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35678523 fails=338118494 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35681536 fails=338148624 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35685328 fails=338182242 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35688869 fails=338215246 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35692938 fails=338252388 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35697177 fails=338290186 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35700000 fails=338315952 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35704488 fails=338358656 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35708803 fails=338400418 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35712686 fails=338438628 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35716144 fails=338473208 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35719742 fails=338509188 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35723644 fails=338547914 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35728140 fails=338588040 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35732696 fails=338628472 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35737269 fails=338669610 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35742156 fails=338714920 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35747006 fails=338761260 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35750000 fails=338790752 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35755112 fails=338841520 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35760143 fails=338891830 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35765476 fails=338941682 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35771075 fails=338991834 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35777057 fails=339046478 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35783683 fails=339109230 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35790645 fails=339176174 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35798663 fails=339256070 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35800000 fails=339269440 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35806682 fails=339331852 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35812803 fails=339387638 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35819341 fails=339448434 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35826482 fails=339514872 avg_perm=0.0159s avg_case=0.0011s
[PROGRESS] perms_done=35834900 fails=339597832 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35844851 fails=339696534 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35850000 fails=339742932 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35855462 fails=339791916 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35861600 fails=339847984 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35869544 fails=339924604 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35878607 fails=340014434 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35886251 fails=340087802 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35891354 fails=340133852 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35896806 fails=340183280 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35900000 fails=340214050 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35906430 fails=340273896 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35914775 fails=340355646 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35924133 fails=340449226 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35928762 fails=340490388 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35932522 fails=340523482 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35935858 fails=340554802 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35939645 fails=340589498 avg_perm=0.0158s avg_case=0.0011s
[PROGRESS] perms_done=35943664 fails=340626128 avg_perm=0.0158s avg_case=0.0011s
